Date	SYBASE	WM	MICROSTRATEGY	XEROX	LH	ENRON	GLOBALCROSSING	QWEST	ADELPHIA	PEREGRINE	CMSENERGY	DYNEGYHOLDINGS	MCIWORLDCOM	ELPASO	HALLIBURTON	MERRILLLYNCH	MERCKCOMPANY	DUKEENERGY	BRISTOLMYERS	NICORDEAD	MIRANT	IMCLONESYS	SP500
12-5-2000	268,35	368,29	226,04	319,42	780,49	20453,17	255,88	668,75	293,1	905,56	383,06	253,81	144,11	NA	913,01	5894,82	5297,9	3658,01	6269,6	1646,94	NA	659,82	1420,96
15-5-2000	267,63	368,29	220,12	314,99	721,95	20825,35	264,71	677,68	305,17	850	392,07	253,81	144,11	NA	939,78	6260,56	5414,55	3708,74	6413,57	1715,81	NA	657,59	1452,36
16-5-2000	265,47	368,29	227,22	322,38	745,37	21079,11	270,1	675	310,34	925	398,83	253,81	144,11	NA	938,64	6188,84	5511,76	3603,53	6499,94	1715,81	NA	676,79	1466,04
17-5-2000	271,22	368,29	241,42	320,9	721,95	20977,61	266,67	666,96	296,55	1000	393,2	253,81	144,11	NA	929,52	6196,02	5429,13	3554,68	6543,13	1676,89	NA	678,57	1447,8
18-5-2000	259,71	368,29	226,63	317,21	721,95	20876,1	252,94	663,39	296,55	902,78	398,83	253,81	144,11	NA	904,46	6256,97	5438,85	3596,01	6543,13	1703,84	NA	725	1437,21
19-5-2000	241,01	368,29	207,1	307,59	675,12	20740,76	224,02	626,79	284,91	855,56	390,95	253,81	144,11	NA	927,25	5941,43	5633,27	3693,71	6571,93	1679,88	NA	691,07	1406,95
22-5-2000	228,78	368,29	198,82	303,16	624,39	19827,22	219,73	610,71	278,45	791,67	394,33	253,81	144,11	NA	863,45	5841,04	5623,55	3757,59	6651,11	1718,81	NA	586,16	1400,72
23-5-2000	228,06	368,29	201,18	303,16	640	18913,68	185,29	592,86	273,28	766,67	387,57	253,81	144,11	NA	888,51	5701,2	5740,2	3588,49	6607,91	1718,81	NA	552,23	1373,86
24-5-2000	225,9	368,29	178,11	304,64	534,63	18253,9	206,37	587,5	280,17	819,44	397,71	253,81	144,11	NA	883,96	5744,22	5803,39	3577,22	6543,13	1772,71	NA	512,5	1399,05
25-5-2000	223,74	368,29	163,91	307,59	657,79	18676,84	195,59	600	268,97	805,56	395,45	253,81	144,11	NA	880,54	5410,76	5808,25	3558,43	6442,36	1739,77	NA	483,93	1381,52
26-5-2000	218,71	368,29	169,82	300,94	620,49	18930,6	198,53	589,29	268,97	788,89	403,34	253,81	144,11	NA	854,34	5224,3	5798,53	3596,01	6478,35	1748,75	NA	491,07	1378,02
29-5-2000	218,71	368,29	169,82	300,94	638,44	18930,6	198,53	589,29	268,97	788,89	403,34	253,81	144,11	NA	854,34	5224,3	5798,53	3596,01	6478,35	1748,75	NA	491,07	1378,02
30-5-2000	222,3	368,29	179,88	316,47	643,9	18947,52	195,1	610,71	297,41	825	398,83	253,81	144,11	NA	895,35	5428,68	5832,55	3513,34	6478,35	1748,75	NA	527,68	1422,45
31-5-2000	219,42	368,29	180,47	323,27	663,41	19761	196,57	604,46	292,24	922,22	410,1	253,81	144,11	NA	930,75	5658,17	5825,94	3502,07	6341,58	1757,74	NA	504,46	1420,6
1-6-2000	227,34	368,29	182,84	327,74	663,41	19286,47	201,47	614,29	307,33	1030,56	416,86	253,81	144,11	NA	927,33	5966,54	5655,16	3494,56	6140,04	1769,71	NA	557,14	1448,81
2-6-2000	232,37	368,29	214,2	328,48	731,94	18845,83	227,45	644,64	313,79	1155,56	423,62	253,81	144,11	NA	881,65	6196,02	5381,92	3468,25	5859,3	1760,73	NA	599,11	1477,26
5-6-2000	225,9	368,29	228,99	326,25	733,66	17896,76	233,33	630,36	321,98	1211,11	408,97	253,81	144,11	NA	832,54	6167,33	5401,44	3404,37	5916,89	1673,89	NA	641,07	1467,63
6-6-2000	232,37	368,29	265,09	310,61	729,76	18947,52	226,47	632,14	320,26	1136,11	404,47	253,81	144,11	NA	886,21	6206,77	5433,15	3479,52	6039,26	1700,84	NA	651,79	1457,84
7-6-2000	235,25	368,29	356,21	315,82	688,39	19354,26	230,88	642,86	317,24	1200	402,21	253,81	144,11	NA	867,94	6228,29	5503,9	3475,77	6053,66	1694,85	NA	625,89	1471,36
8-6-2000	233,09	368,29	417,75	314,33	718,05	19811,85	228,43	682,14	307,76	1152,78	398,83	253,81	144,11	NA	851,95	6188,84	5411,2	3502,07	5938,48	1673,89	NA	611,16	1461,67
9-6-2000	234,53	368,29	589,35	308,37	703,69	19388,16	238,24	677,68	318,1	1161,11	408,97	253,81	144,11	NA	834,82	6192,43	5455,11	3577,22	5952,88	1685,87	NA	628,12	1456,95
12-6-2000	224,46	368,29	368,64	308,37	703,69	19862,69	224,51	679,46	302,59	1144,44	415,73	253,81	144,11	NA	882,79	6224,7	5459,99	3580,98	6010,47	1661,92	NA	596,43	1446
13-6-2000	221,58	368,29	405,33	312,84	650,93	20066,06	224,02	708,93	310,34	1200	413,48	253,81	144,11	NA	885,07	6310,76	5733,23	3626,07	6132,84	1688,86	NA	587,95	1469,44
14-6-2000	229,5	368,29	400	305,39	656,39	19286,47	224,02	710,71	315,52	1141,67	412,35	253,81	144,11	NA	871,37	6529,48	5703,96	3599,77	6305,59	1694,85	NA	614,29	1470,54
15-6-2000	233,81	368,29	372,19	301,67	632,98	19320,37	235,29	696,43	322,84	1147,22	420,24	253,81	144,11	NA	849,67	6647,81	5684,44	3652,37	6341,58	1694,85	NA	576,79	1478,73
16-6-2000	249,64	368,29	365,09	244,31	663,41	19422,05	241,18	702,68	321,98	1136,11	419,11	253,81	144,11	NA	894,21	6561,75	5542,94	3704,98	6118,44	1673,89	NA	582,14	1464,46
19-6-2000	272,66	368,29	401,78	247,29	698,54	19269,52	249,02	718,75	330,17	1155,56	414,6	253,81	144,11	NA	877,08	6769,72	5625,89	3674,92	6334,39	1688,86	NA	619,2	1486
20-6-2000	275,54	368,29	388,17	249,53	718,05	19794,9	249,51	715,18	329,31	1291,67	407,84	253,81	144,11	NA	871,37	6981,27	5523,42	3599,77	6118,44	1688,86	NA	621,43	1475,95
21-6-2000	282,73	368,29	371,6	242,82	716,49	20116,91	239,71	746,43	328,02	1372,22	408,97	253,81	144,11	NA	909,05	6920,32	5645,4	3588,49	6233,61	1673,89	NA	618,3	1479,13
22-6-2000	284,89	368,29	337,28	241,33	689,95	19913,54	226,47	726,79	320,69	1380,56	406,72	253,81	144,11	NA	869,08	6608,37	5562,45	3528,37	6190,42	1649,94	NA	589,29	1452,18
23-6-2000	264,03	368,29	318,34	238,35	659,51	19845,74	222,55	743,75	312,5	1325	405,59	253,81	144,11	NA	869,08	6403,98	5669,8	3569,71	6204,82	1631,97	NA	576,79	1441,48
26-6-2000	274,1	368,29	362,13	236,87	660,29	18879,73	213,73	756,25	314,66	1375	406,72	253,81	144,11	NA	859,95	6683,66	5796,66	3554,68	6248,01	1625,98	NA	570,98	1455,31
27-6-2000	263,31	368,29	315,98	228,67	647,8	18642,46	205,39	725	311,64	1250	401,09	253,81	144,11	NA	871,37	6604,78	5796,66	3468,25	6478,35	1578,07	NA	554,46	1450,55
28-6-2000	256,11	368,29	315,98	237,61	636,1	18642,46	214,71	695,54	311,21	1394,44	406,72	253,81	144,11	NA	843,96	6490,04	5772,27	3547,16	6248,01	1600,95	NA	559,37	1454,82
29-6-2000	251,08	368,29	308,88	233,14	675,9	18574,67	202,94	678,57	306,03	1369,44	405,59	253,81	144,11	NA	885,07	6712,35	5786,9	3468,25	6672,7	1649,46	NA	540,62	1442,39
30-6-2000	264,75	368,29	284,02	247,29	667,32	17490,02	206,37	709,82	323,28	1541,67	398,83	253,81	144,11	NA	862,23	6597,61	5982,08	3389,34	6708,69	1582,76	NA	545,98	1454,6
3-7-2000	266,19	368,29	275,15	242,82	686,83	18489,93	209,8	739,29	326,72	1450	412,35	253,81	144,11	NA	857,66	6629,88	5972,32	3468,25	6651,11	1628,24	NA	536,61	1469,54
4-7-2000	266,19	368,29	275,15	242,82	640	18489,93	209,8	739,29	326,72	1450	412,35	253,81	144,11	NA	857,66	6629,88	5972,32	3468,25	6651,11	1628,24	NA	536,61	1469,54
5-7-2000	264,75	368,29	259,17	238,35	616,59	18015,39	202,94	828,57	313,79	1269,44	410,1	253,81	144,11	NA	814,27	6769,72	6025,99	3404,37	6808,89	1603,98	NA	533,93	1446,23
6-7-2000	259,71	368,29	297,04	234,63	546,34	18184,87	217,16	783,04	317,24	1408,33	405,59	253,81	144,11	NA	811,98	7113,95	5884,49	3490,8	6736,61	1613,08	NA	509,82	1456,67
7-7-2000	262,59	368,29	307,69	241,33	573,66	18337,4	213,24	789,29	313,79	1502,78	411,23	253,81	144,11	NA	798,28	7070,92	5806,42	3607,28	6693,24	1588,82	NA	566,96	1478,9
10-7-2000	262,59	368,29	274,56	242,82	554,15	18642,46	212,25	780,36	287,93	1461,11	412,35	253,81	144,11	NA	767,44	7246,61	5845,46	3652,37	6801,66	1594,88	NA	611,61	1475,62
11-7-2000	251,08	368,29	272,78	239,84	546,34	19184,79	228,43	761,61	284,05	1483,33	417,98	253,81	144,11	NA	854,24	7407,97	5830,82	3689,95	6787,2	1622,17	NA	656,7	1480,88
12-7-2000	243,17	368,29	307,69	236,12	560,23	19337,31	251,47	770,54	302,16	1611,11	416,86	253,81	144,11	NA	839,39	7558,57	5728,35	3659,89	6476,39	1619,14	NA	631,7	1492,92
13-7-2000	247,48	368,29	301,78	238,35	522,93	19388,16	261,76	798,21	294,4	1680,56	422,49	253,81	144,11	NA	827,97	7737,85	5391,68	3686,19	6122,21	1597,92	NA	650	1495,84
14-7-2000	251,08	368,29	311,24	239,1	549,46	19489,84	258,82	788,39	296,98	1622,22	424,74	253,81	144,11	NA	818,83	7773,71	5250,18	3656,13	6100,53	1600,95	NA	645,54	1509,98
17-7-2000	263,31	368,29	338,46	236,87	558,05	19642,37	243,14	779,46	284,48	1625	422,49	253,81	144,11	NA	783,43	7572,91	5259,93	3663,65	6367,97	1597,92	NA	628,57	1510,49
18-7-2000	267,63	368,29	328,99	228,67	544	19659,32	236,27	775	278,88	1547,22	430,38	253,81	144,11	NA	819,98	7400,8	5176,98	3731,28	6122,21	1597,92	NA	624,55	1493,74
19-7-2000	259,71	368,29	317,16	224,95	549,46	19676,27	231,86	782,14	274,57	1536,11	448,4	253,81	144,11	NA	821,12	7167,73	5079,4	3851,53	6057,16	1610,04	NA	582,14	1481,96
20-7-2000	276,98	368,29	306,51	230,91	538,54	19371,21	234,31	794,64	288,36	1330,56	447,28	253,81	144,11	NA	824,54	7311,16	5001,33	3753,83	5840,32	1652,49	NA	566,07	1495,57
21-7-2000	274,1	368,29	284,02	225,69	530,73	19794,9	233,33	785,71	274,14	1300	447,28	253,81	144,11	NA	772,01	7633,86	4967,17	3742,56	5775,27	1655,53	NA	570,98	1480,19
24-7-2000	272,66	368,29	266,86	224,2	521,05	19794,9	210,78	745,54	265,52	1330,56	446,15	253,81	144,11	NA	761,73	7386,45	5435,59	3750,07	5775,27	1643,4	NA	561,61	1464,29
25-7-2000	275,54	368,29	274,41	216,75	511,22	19472,89	229,41	714,29	262,93	1280,56	447,28	253,81	144,11	NA	772,01	7562,15	5538,06	3813,95	5623,48	1658,56	NA	547,32	1474,47
26-7-2000	277,7	368,29	284,02	178,02	493,27	19608,48	223,53	679,46	260,34	1236,11	447,28	253,81	144,11	NA	795,99	7325,5	5464,87	3753,83	5522,28	1655,53	NA	555,36	1452,42
27-7-2000	276,98	368,29	224,85	176,53	472,98	20879,55	205,88	683,93	254,74	1102,78	464,18	253,81	144,11	NA	829,11	7289,64	5650,28	3802,68	5811,41	1707,07	NA	532,14	1449,62
28-7-2000	274,1	368,29	211,83	176,53	465,17	20388,07	198,53	689,29	229,31	1063,89	459,67	253,81	144,11	NA	830,25	6988,45	5684,44	3783,89	5811,41	1682,81	NA	503,57	1419,89
31-7-2000	277,7	368,29	210,06	177,28	473,76	19964,38	190,69	670,54	243,1	1108,33	460,8	253,81	144,11	NA	842,82	7415,14	5596,61	3708,74	5739,13	1682,81	NA	522,32	1430,83
1-8-2000	275,54	368,29	192,31	183,24	514,34	20574,5	198,53	693,75	238,79	1052,78	469,81	253,81	144,11	NA	855,38	7207,17	5786,9	3806,43	6035,48	1734,36	NA	554,46	1438,1
2-8-2000	292,09	368,29	205,92	181,75	514,34	21099,87	218,63	697,32	237,07	1041,67	473,19	253,81	144,11	NA	869,08	7304,41	5821,06	3907,89	6158,36	1773,78	NA	515,62	1438,7
3-8-2000	289,93	368,29	200,59	180,26	514,5	21150,71	236,27	669,64	246,12	1063,89	460,8	253,81	144,11	NA	861,09	7523,69	5874,73	4035,65	6266,78	1819,26	NA	501,79	1452,56
4-8-2000	294,96	368,29	210,06	184,73	556,1	21421,88	236,27	705,36	250	1022,22	464,18	253,81	144,11	NA	881,65	7829,24	5762,51	4073,22	6049,93	1837,45	NA	522,77	1462,93
7-8-2000	301,44	368,29	210,06	191,43	581,46	21760,83	250	736,61	250,86	1019,44	478,82	253,81	144,11	NA	889,64	7890,35	5703,96	4159,64	6028,25	1846,55	NA	521,43	1479,32
8-8-2000	309,35	368,29	205,92	201,86	468,29	22354	239,22	743,75	238,79	930,56	483,15	253,81	144,11	NA	910,2	7987,41	5650,28	4216,01	5941,51	1840,48	NA	478,57	1482,8
9-8-2000	311,51	368,29	206,51	194,41	472,2	22320,11	234,56	732,14	225	886,11	479,72	253,81	144,11	NA	961,59	8030,54	5508,78	4102,53	6013,79	1825,32	NA	503,57	1472,87
10-8-2000	302,16	368,29	197,04	203,35	444,1	21896,41	228,92	696,43	215,09	869,44	480,87	253,81	144,11	NA	952,45	7908,32	5581,97	4102,53	5927,06	1834,42	NA	472,77	1460,25
11-8-2000	306,47	368,29	191,72	198,88	452,68	21760,83	229,53	673,21	209,48	875	486,58	253,81	144,11	NA	931,89	8012,57	5655,16	4125,26	5890,92	1867,77	NA	503,57	1471,84
14-8-2000	304,32	368,29	196,45	198,88	491,71	22709,9	239,22	711,61	211,21	933,33	493,43	253,81	144,11	NA	954,74	8203,09	5689,32	4193,45	5854,78	1889	NA	599,55	1491,56
15-8-2000	293,53	368,29	198,82	192,17	495,61	22269,27	239,22	706,25	217,24	1002,78	503,71	253,81	144,11	NA	939,89	8052,11	5718,59	4201,02	6071,62	1898,09	NA	589,29	1484,43
16-8-2000	292,09	368,29	197,04	195,9	513,56	22777,7	233,82	693,75	213,79	1197,22	483,15	253,81	144,11	NA	986,71	7818,46	5752,75	4174,5	6035,48	1892,03	NA	592,86	1479,85
17-8-2000	287,77	368,29	191,72	196,64	523,71	23506,45	254,9	686,61	236,21	1155,56	485,43	253,81	144,11	NA	982,14	8141,98	5772,27	4208,6	6086,07	1885,97	NA	621,43	1496,07
18-8-2000	287,77	368,29	198,82	193,66	558,05	23574,23	248,53	661,61	227,59	1188,89	490	253,81	144,11	NA	962,73	8084,46	5616,13	4216,18	5941,51	1864,74	NA	632,14	1491,72
21-8-2000	287,77	368,29	279,88	197,39	534,63	23760,66	250,98	659,82	218,1	1333,33	482,01	253,81	144,11	NA	976,43	8310,93	5625,89	4223,75	6208,95	1846,55	NA	630,36	1499,48
22-8-2000	286,33	368,29	241,86	198,13	515,12	23726,77	253,43	637,5	224,57	1400	479,72	253,81	144,11	NA	960,45	8257,01	5655,16	4261,63	6389,66	1831,39	NA	651,79	1498,13
23-8-2000	285,61	368,29	247,34	196,64	515,12	24404,67	259,31	658,04	215,95	1508,33	475,15	253,81	144,11	NA	984,43	8030,54	5650,28	4318,45	6490,85	1840,48	NA	685,27	1505,97
24-8-2000	281,29	368,29	259,17	195,9	539,85	23184,44	251,96	680,36	217,67	1494,44	470,59	253,81	144,11	NA	970,72	8041,33	5660,04	4273	6454,71	1801,07	NA	708,93	1508,31
25-8-2000	287,77	368,29	254,44	197,39	487,8	23014,96	246,08	718,75	220,26	1497,22	474,01	253,81	144,11	NA	962,73	7890,35	5694,2	4269,21	6526,99	1819,26	NA	713,39	1506,45
28-8-2000	283,45	368,29	260,35	202,6	472,2	23387,81	248,04	727,68	222,52	1469,44	482,01	253,81	144,11	NA	979,86	8080,87	5660,04	4344,97	6411,34	1843,52	NA	702,23	1514,09
29-8-2000	288,49	368,29	266,27	203,35	476,1	23387,81	231,74	724,11	215,09	1455,56	478,58	253,81	144,11	NA	982,14	8145,57	5557,57	4352,55	6180,04	1846,55	NA	700	1509,84
30-8-2000	307,91	368,29	266,86	198,28	468,29	23014,96	233,33	731,25	228,88	1405,56	478,58	253,81	144,11	NA	969,58	8170,73	5579,24	4454,82	6143,9	1816,23	NA	682,59	1502,59
31-8-2000	315,83	368,29	263,91	193,76	460,49	23014,96	235,78	737,5	231,03	1419,44	477,44	253,81	144,11	NA	968,44	8339,69	5481,19	4534,38	6129,45	1788,94	NA	688,39	1517,68
1-9-2000	319,42	368,29	297,04	196,02	465,17	23133,6	275,49	741,07	240,09	1419,44	479,72	253,81	144,11	NA	982,14	8246,22	5441,96	4530,59	6165,59	1798,03	NA	690,18	1520,77
4-9-2000	319,42	368,29	297,04	196,02	464,39	23133,6	275,49	741,07	240,09	1419,44	479,72	253,81	144,11	NA	982,14	8246,22	5441,96	4530,59	6165,59	1798,03	NA	690,18	1520,77
5-9-2000	323,74	368,29	330,62	194,51	460,49	23320,02	275,49	734,82	237,07	1372,22	484,29	253,81	144,11	NA	982,14	8296,55	5339,01	4651,81	6151,13	1776,81	NA	667,86	1507,08
6-9-2000	326,62	368,29	310,65	193	456,59	22913,28	265,2	735,71	227,59	1350	496,86	253,81	144,11	NA	1001,6	8181,52	5157,61	4780,61	5869,23	1761,65	NA	643,75	1492,25
7-9-2000	328,06	368,29	314,79	192,25	451,12	22539,88	270,59	696,43	230,6	1555,56	501,43	253,81	144,11	NA	978,71	8052,11	5250,76	4712,42	5869,23	1788,94	NA	662,5	1502,51
8-9-2000	316,55	368,29	319,53	187,73	441,76	22862,36	258,82	696,43	217,24	1397,22	528,84	253,81	144,11	NA	953,53	7937,08	5294,88	4867,73	5970,43	1870,8	NA	676,79	1494,5
11-9-2000	300	368,29	301,18	185,46	446,44	23354,57	249,02	689,29	216,81	1472,22	526,55	253,81	144,11	NA	993,59	8224,66	5329,2	5064,71	5992,11	1885,97	NA	687,05	1489,26
12-9-2000	287,77	368,29	279,29	184,71	442,54	23388,52	245,59	682,14	220,69	1463,89	518,56	253,81	144,11	NA	995,88	8030,54	5309,59	5110,17	6049,93	1879,9	NA	687,5	1481,99
13-9-2000	292,81	368,29	293,49	191,5	440,98	23473,38	245,1	680,36	221,55	1480,56	517,42	253,81	144,11	NA	955,82	7915,51	5358,62	5057,14	6042,71	1828,36	NA	692,86	1484,91
14-9-2000	306,47	368,29	280,47	193	439,41	23609,16	241,18	691,96	218,1	1519,44	525,41	253,81	144,11	NA	943,22	8246,22	5299,79	4886,67	6165,59	1795	NA	750	1480,87
15-9-2000	287,77	368,29	277,51	214,87	432,39	24288,07	233,7	677,68	213,36	1427,78	535,69	253,81	144,11	NA	964,97	7958,65	5270,37	4924,55	6158,36	1837,45	NA	777,68	1465,81
18-9-2000	274,82	368,29	249,7	204,31	425,52	24288,07	222,55	643,75	209,05	1294,44	523,13	253,81	144,11	NA	934,07	7505,72	5265,47	4943,49	6201,73	1831,39	NA	743,75	1444,51
19-9-2000	286,33	368,29	263,31	200,54	398,99	23049,06	235,42	671,43	207,76	1330,56	495,71	253,81	144,11	NA	926,05	7721,4	5358,62	4727,57	6346,29	1770,75	NA	754,46	1459,9
20-9-2000	296,4	368,29	255,62	204,31	363,54	22319,23	230,88	666,96	199,14	1286,11	496,86	253,81	144,11	NA	890,57	7613,56	5324,3	4636,66	6454,71	1779,84	NA	800,89	1451,34
21-9-2000	283,45	368,29	254,44	196,77	249,76	21894,91	219,61	658,93	193,1	1213,89	484,29	253,81	144,11	NA	871,11	7210,95	5510,6	4523,01	6592,04	1740,42	NA	831,7	1449,05
22-9-2000	273,38	368,29	249,7	199,79	242,73	22505,93	221,57	686,61	192,67	1186,11	478,58	253,81	144,11	NA	861,95	7297,23	5741,03	4591,2	6714,92	1740,42	NA	859,71	1448,72
25-9-2000	264,75	368,29	246,75	195,27	202,93	22930,25	235,29	695,54	185,34	1105,56	472,87	253,81	144,11	NA	856,23	7635,13	5682,2	4814,7	6642,64	1710,1	NA	867,86	1439,03
26-9-2000	270,5	368,29	223,67	186,22	222,44	23269,7	219,61	698,21	174,57	1086,11	491,15	253,81	144,11	NA	872,25	7412,25	5608,66	4992,74	6635,41	1770,75	NA	825,89	1427,21
27-9-2000	264,03	368,29	229,59	179,43	181,07	23744,94	234,31	677,68	166,38	1116,67	491,15	253,81	144,11	NA	891,71	7304,41	5706,71	4973,8	6534,22	1763,59	100	743,75	1426,57
28-9-2000	291,37	368,29	262,72	183,96	174,83	24237,15	250	685,71	173,71	1108,33	485,43	253,81	144,11	NA	890,57	7498,53	5736,13	5144,26	6707,7	1778,93	107,34	769,64	1458,29
29-9-2000	264,75	368,29	258,58	181,7	198,24	23795,86	243,14	686,61	190,09	841,67	492,29	253,81	144,11	NA	896,29	7591,99	5839,08	5197,3	6606,5	1775,86	108,64	836,16	1436,51
2-10-2000	264,03	368,29	257,99	184,71	216,98	23473,38	227,94	666,96	190,95	822,22	515,13	253,81	144,11	NA	922,62	7994,59	5804,76	5269,27	6592,04	1754,39	109,5	780,36	1436,23
3-10-2000	253,24	368,29	245,56	137,21	230,24	23235,76	219,61	666,07	198,71	736,11	524,27	253,81	144,11	NA	908,88	7771,72	5804,76	5204,88	6548,68	1723,72	106,69	766,96	1426,46
4-10-2000	259,71	368,29	260,35	130,43	234,15	22556,85	218,01	708,04	200,43	975	500,28	253,81	144,11	NA	849,36	7534,48	5770,44	5011,68	6446,9	1680,78	101,93	754,46	1434,32
5-10-2000	264,03	368,29	265,09	131,18	234,15	22539,88	215,69	727,68	216,81	877,78	500,28	253,81	144,11	NA	847,07	7627,94	5907,72	4875,31	6570,32	1656,24	94,79	785,71	1436,28
6-10-2000	251,8	368,29	240,83	129,67	209,17	22166,47	211,76	734,82	209,91	908,33	502,57	253,81	144,11	NA	804,72	7038,41	5966,55	4958,64	6534,02	1647,04	93,92	720,09	1408,99
9-10-2000	243,88	368,29	242,01	125,91	197,46	22539,88	203,92	720,54	210,34	847,22	503,71	253,81	144,11	NA	812,73	6822,73	5907,72	4996,53	6555,8	1643,97	96,52	749,22	1402,03
10-10-2000	235,25	368,29	227,81	131,18	192,78	22183,45	187,25	702,68	203,88	819,44	505,99	253,81	144,11	NA	842,49	6671,75	6030,29	5072,29	6737,3	1597,97	101,28	712,05	1387,02
11-10-2000	237,41	368,29	203,55	131,94	173,27	22488,96	168,14	674,11	190,52	844,44	504,85	253,81	144,11	NA	850,5	6844,29	6000,87	5079,87	6780,86	1607,17	100,85	713,84	1364,59
12-10-2000	217,99	368,29	188,17	135,71	158,44	21691,23	171,08	646,43	193,97	808,33	517,42	253,81	144,11	NA	872,25	6326,66	6054,8	5030,62	6780,86	1610,23	102,36	702,23	1329,78
13-10-2000	232,37	368,29	207,69	125,91	173,27	21589,4	201,96	666,07	193,53	930,56	519,7	253,81	144,11	NA	828,76	6686,13	5976,36	5159,41	6795,39	1619,44	102,8	719,64	1374,17
16-10-2000	238,13	368,29	203,55	93,49	173,27	21725,18	193,14	684,82	190,09	903,47	528,84	253,81	144,11	NA	790,98	6714,88	6030,29	5250,33	6969,63	1637,84	104,09	783,04	1374,62
17-10-2000	220,14	368,29	227,81	91,22	159,22	21504,54	181,37	676,79	174,14	886,11	487,72	253,81	144,11	NA	794,41	6650,18	6133,24	5333,67	6918,8	1625,57	103,45	790,18	1349,97
18-10-2000	235,97	368,29	207,1	81,42	140,49	21385,72	173,04	626,79	175	836,11	483,15	253,81	144,11	NA	785,26	6815,54	6133,24	5273,06	6838,95	1594,9	98,68	796,43	1342,13
19-10-2000	242,45	368,29	240,83	91,98	125,35	21453,62	188,24	641,96	178,88	930,56	494,57	253,81	144,11	NA	784,11	7203,76	6084,21	5265,48	6846,21	1591,83	96,74	844,64	1388,76
20-10-2000	259,71	368,29	228,99	101,03	115,51	21860,96	179,9	650,89	175,86	922,22	483,15	253,81	144,11	NA	807,01	7656,7	6422,5	5231,39	7064,01	1631,7	98,68	823,21	1396,93
23-10-2000	256,11	368,29	232,54	110,07	136,59	22268,31	179,9	648,21	180,17	972,22	478,58	253,81	144,11	NA	754,35	7325,98	6648,02	5148,05	7201,95	1631,7	99,98	853,57	1395,78
24-10-2000	243,17	368,29	234,32	106,3	138,93	21776,1	188,24	681,25	193,53	1013,89	475,15	253,81	144,11	NA	762,36	7505,72	6701,95	5121,54	7180,17	1643,97	94,36	837,5	1398,13
25-10-2000	241,73	368,29	232,54	102,53	133,46	20672,87	173,53	696,43	198,28	975	482,01	253,81	144,11	NA	678,8	7290,04	6849,03	5072,29	7274,55	1659,31	86,78	787,5	1364,9
26-10-2000	246,04	368,29	217,75	96,5	90,54	21046,27	180,39	698,21	196,12	1022,22	470,59	253,81	144,11	NA	679,95	7074,36	6800	4920,77	7274,55	1683,84	80,94	774,11	1364,44
27-10-2000	242,45	368,29	230,77	99,52	110,05	21419,67	182,35	714,29	203,88	1041,67	493,43	253,81	144,11	NA	677,66	7570,42	6902,96	5030,62	7085,79	1711,45	84,62	782,14	1379,58
30-10-2000	238,85	368,29	222,49	102,53	115,51	21911,88	182,84	714,29	207,33	1022,22	504,85	253,81	144,11	NA	673,08	7800,48	6956,89	5189,72	7064,01	1699,18	91,54	748,21	1398,66
31-10-2000	241,01	368,29	226,63	101,78	124,1	22285,28	185,29	694,64	228,88	1066,67	500,1	253,81	144,11	NA	678,8	8052,11	7054,95	5238,96	7078,53	1732,92	94,36	781,25	1429,4
1-11-2000	259,71	368,29	217,9	103,29	124,1	22607,77	179,41	652,68	229,31	1100	510,52	253,81	144,11	NA	706,27	7897,97	7040,23	5257,91	7361,67	1754,39	98,47	825,89	1421,22
2-11-2000	252,52	368,29	226,63	104,04	113,17	22200,42	185,29	661,61	234,48	1125	497,78	253,81	144,11	NA	690,25	8049,3	6991,21	5136,69	7376,19	1760,52	95,87	911,61	1428,32
3-11-2000	254,68	368,29	229,59	114,6	113,17	21012,32	168,14	675	224,14	1050	489,68	253,81	144,11	NA	690,25	8409,61	6893,16	5155,63	7194,69	1742,12	96,3	966,07	1426,69
6-11-2000	257,01	368,29	220,12	116,86	98,34	22149,5	165,69	653,57	229,31	1011,11	493,15	253,81	144,11	NA	700,55	8114,16	7059,85	5178,36	7230,99	1751,32	94,57	924,11	1432,19
7-11-2000	279,14	368,29	227,22	118,37	98,34	22217,39	166,18	650	228,88	975	492	253,81	144,11	NA	695,97	8121,36	6814,71	5166,99	7093,05	1717,58	95,01	894,64	1431,87
8-11-2000	273,38	368,29	213,02	114,6	97,72	22302,25	157,35	655,36	219,83	969,44	500,1	253,81	144,11	NA	705,13	7919,59	7123,58	5132,9	7238,25	1742,12	95,44	890,18	1409,28
9-11-2000	271,94	368,29	208,28	106,3	97,72	22522,9	137,75	631,25	206,9	891,67	516,31	253,81	144,11	NA	694,83	7782,67	7094,16	5242,75	7441,53	1729,85	95,01	849,11	1400,14
10-11-2000	264,75	368,29	202,37	96,5	97,72	22522,9	140,69	567,86	204,31	858,33	519,78	253,81	144,11	NA	679,95	7415,16	7177,51	5303,36	7463,31	1720,65	93,06	815,18	1365,98
13-11-2000	251,62	368,29	201,78	103,29	97,72	21572,43	138,24	593,75	212,5	855,56	517,46	253,81	144,11	NA	673,08	7271,03	7010,82	5257,91	7078,53	1735,99	93,06	728,57	1351,26
